player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced,predicted_market_value,value_gap
263,Player_263,35,Argentina,Liverpool,CDM,60,91,53,36,16,4140,78.41,1,No,Medium,midfielder,52,0.0400966183574879,veteran,False,87.20716947608574,8.797169476085742
2188,Player_2188,20,Argentina,Juventus,GK,63,67,25,5,8,4323,78.26,0,No,Low,goalkeeper,13,0.0349757113115891,young,False,87.0360622680819,8.776062268081901
856,Player_856,30,Netherlands,Real Madrid,RW,74,65,22,20,8,3795,79.89,1,Yes,Low,winger,28,0.0355731225296442,veteran,False,88.52093182743475,8.63093182743475
1272,Player_1272,26,Portugal,PSG,ST,87,91,49,22,12,588,82.46,0,No,Low,attacker,34,0.2848639455782313,prime,False,90.9581453485108,8.498145348510803
352,Player_352,38,France,Juventus,RW,82,68,43,12,10,1747,81.26,5,No,Medium,winger,22,0.0675443617630223,veteran,False,89.70844601972783,8.448446019727825
2265,Player_2265,26,Argentina,Manchester City,GK,88,85,38,38,9,1388,82.59,0,No,Medium,goalkeeper,47,0.1521613832853026,prime,False,90.95798058249643,8.367980582496429
2615,Player_2615,18,Netherlands,Manchester City,ST,85,95,44,3,11,3402,82.52,0,No,Low,attacker,14,0.0257201646090535,young,False,90.79280057879569,8.272800578795696
1405,Player_1405,33,Spain,Juventus,CB,69,76,49,12,9,1612,79.9,2,Yes,Medium,defender,21,0.0828163771712158,veteran,False,88.09116896096648,8.191168960966479
2575,Player_2575,24,Argentina,Bayern Munich,CDM,91,81,37,36,15,1508,83.09,3,Yes,Low,midfielder,51,0.1177055702917772,prime,False,91.28009210225841,8.190092102258404
117,Player_117,21,England,Bayern Munich,RB,90,68,43,35,21,616,82.69,1,Yes,Medium,defender,56,0.3441558441558441,young,False,90.80781556160342,8.117815561603422
2004,Player_2004,26,Spain,Manchester City,CM,72,91,37,39,22,3630,80.78,1,Yes,Medium,midfielder,61,0.0556473829201101,prime,False,88.87976593102061,8.099765931020613
1790,Player_1790,31,Brazil,FC Barcelona,RW,64,87,26,30,3,3281,79.57,1,No,Low,winger,33,0.0449558061566595,veteran,False,87.66642285620513,8.096422856205137
1185,Player_1185,24,Argentina,FC Barcelona,CB,64,86,1,23,7,2768,79.61,2,No,Medium,defender,30,0.0480491329479768,prime,False,87.64166603491756,8.031666034917563
2697,Player_2697,17,England,Bayern Munich,RB,60,85,29,26,7,3813,79.33,3,No,Low,defender,33,0.03409388932599,young,False,87.06007648751643,7.730076487516428
2008,Player_2008,27,Brazil,Bayern Munich,RB,75,89,17,30,21,3077,81.59,3,Yes,Low,defender,51,0.0599610009749756,prime,False,89.2487409896505,7.6587409896504965
128,Player_128,19,Germany,Manchester City,ST,92,77,44,31,17,3141,83.72,3,Yes,Low,attacker,48,0.0703597580388411,young,False,91.3240446122249,7.604044612224897
410,Player_410,19,Brazil,Bayern Munich,RB,93,87,42,35,22,1262,84.14,3,No,Low,defender,57,0.1731378763866878,young,False,91.70319013923189,7.563190139231892
2511,Player_2511,19,Netherlands,PSG,CDM,78,83,19,25,19,1543,82.04,0,No,High,midfielder,44,0.1069345430978613,young,False,89.51690340578875,7.476903405788747
31,Player_31,31,Germany,Real Madrid,RB,91,88,23,12,11,577,84.02,0,No,Low,defender,23,0.2954939341421144,veteran,False,91.44163302093219,7.421633020932191
1212,Player_1212,24,France,Manchester City,CM,75,84,37,28,17,2495,81.74,4,Yes,Low,midfielder,45,0.0647294589178356,prime,False,89.12558752700973,7.385587527009733
442,Player_442,39,Brazil,Juventus,RB,90,96,30,29,22,3665,84.15,2,No,Low,defender,51,0.0567530695770804,veteran,False,91.51284284928151,7.362842849281506
2677,Player_2677,27,Portugal,FC Barcelona,CDM,82,69,30,36,5,2837,82.39,5,No,Medium,midfielder,41,0.0468805075784279,prime,False,89.73423860113921,7.34423860113921
425,Player_425,25,England,PSG,CB,81,74,20,19,4,1462,82.44,5,Yes,High,defender,23,0.1015731874145006,prime,False,89.71442747635095,7.274427476350951
312,Player_312,35,Germany,Liverpool,ST,70,98,32,7,18,800,81.52,4,No,High,attacker,25,0.14625,veteran,False,88.76752747921867,7.247527479218675
133,Player_133,23,Argentina,Juventus,GK,87,91,18,4,24,3084,83.74,4,Yes,High,goalkeeper,28,0.067704280155642,prime,False,90.97094663312268,7.230946633122684
173,Player_173,22,Brazil,Manchester City,LB,75,95,40,19,10,3316,82.17,0,No,Low,defender,29,0.0456875753920386,young,False,89.39702923160884,7.227029231608839
427,Player_427,37,Netherlands,Manchester City,GK,73,93,42,0,12,2205,81.84,1,No,Low,goalkeeper,12,0.0794557823129251,veteran,False,89.06697083296035,7.2269708329603475
915,Player_915,38,Netherlands,Bayern Munich,GK,71,94,37,29,21,1840,81.6,1,No,Low,goalkeeper,50,0.0926086956521739,veteran,False,88.81185110039462,7.211851100394625
1320,Player_1320,25,France,Manchester City,CDM,69,81,1,20,5,1021,81.1,1,No,Medium,midfielder,25,0.0925563173359451,prime,False,88.21346717208955,7.113467172089557
791,Player_791,20,Germany,Liverpool,CB,78,67,18,12,23,1931,82.02,2,No,Low,defender,35,0.0906266183324702,young,False,89.12467315904732,7.104673159047323
582,Player_582,27,France,Manchester City,CM,88,71,41,24,10,3937,83.59,5,Yes,Low,midfielder,34,0.0335280670561341,prime,False,90.6209312340033,7.03093123400329
2542,Player_2542,34,Portugal,Real Madrid,GK,67,85,11,22,18,704,81.04,2,No,Low,goalkeeper,40,0.2284090909090909,veteran,False,88.02483786053484,6.984837860534839
1328,Player_1328,37,France,Liverpool,LW,87,69,44,9,6,1371,83.52,4,No,High,winger,15,0.0700218818380744,veteran,False,90.4301715936416,6.910171593641607
2030,Player_2030,39,France,FC Barcelona,GK,70,85,14,36,13,2589,81.72,4,No,Low,goalkeeper,49,0.0648899188876013,veteran,False,88.45285539480213,6.7328553948021295
2114,Player_2114,26,Netherlands,Liverpool,CDM,86,87,6,23,1,3630,84.1,1,No,High,midfielder,24,0.0256198347107438,prime,False,90.73567013347275,6.6356701334727575
928,Player_928,24,Argentina,Real Madrid,LW,81,68,39,24,7,913,82.95,5,Yes,Medium,winger,31,0.1631982475355969,prime,False,89.56334791608136,6.613347916081352
2315,Player_2315,39,Brazil,Bayern Munich,LW,94,67,25,20,9,1297,84.76,3,No,Medium,winger,29,0.1144949884348496,veteran,False,91.35461701931146,6.594617019311457
1267,Player_1267,17,Portugal,Juventus,RW,85,86,4,25,6,2721,83.99,2,No,High,winger,31,0.0554943035648658,young,False,90.5698751687183,6.579875168718303
2657,Player_2657,39,Netherlands,Bayern Munich,RW,77,82,18,6,23,3183,82.88,3,No,Low,winger,29,0.0439836632108074,veteran,False,89.35658037665421,6.476580376654212
1963,Player_1963,17,Brazil,Liverpool,RB,80,89,38,9,0,1603,83.51,2,No,Medium,defender,9,0.0804741110417966,young,False,89.94482891496651,6.434828914966502
2317,Player_2317,26,Spain,Real Madrid,GK,75,77,51,8,9,3222,82.63,0,No,Low,goalkeeper,17,0.0558659217877094,prime,False,88.9540887057915,6.32408870579151
2779,Player_2779,20,Germany,Juventus,RB,78,68,36,35,23,616,82.86,2,Yes,Low,defender,58,0.3214285714285714,young,False,89.13564215264881,6.275642152648814
1823,Player_1823,19,Spain,Liverpool,LB,78,70,44,2,21,4065,83.03,5,No,Medium,defender,23,0.0396063960639606,young,False,89.20140415679981,6.1714041567998095
1206,Player_1206,33,Netherlands,Real Madrid,GK,66,98,10,35,22,2993,82.09,1,No,Low,goalkeeper,57,0.0529234881389909,veteran,False,88.21519124022292,6.125191240222918
550,Player_550,20,Netherlands,Juventus,CB,66,87,43,6,5,206,81.81,4,No,Low,defender,11,0.558252427184466,young,False,87.91508353547748,6.105083535477476
1295,Player_1295,34,Portugal,Liverpool,RB,91,93,48,27,17,343,85.52,0,No,High,defender,44,0.575801749271137,veteran,False,91.54798160177974,6.027981601779743
1515,Player_1515,31,Brazil,PSG,LB,71,91,14,20,6,3720,82.81,0,No,Low,defender,26,0.0372311827956989,veteran,False,88.74139211308542,5.931392113085423
530,Player_530,34,Germany,FC Barcelona,LW,74,94,51,23,8,4147,83.36,0,Yes,Low,winger,31,0.0350856040511212,veteran,False,89.23362030124989,5.873620301249886
2053,Player_2053,20,France,Liverpool,CDM,86,91,42,7,5,1461,85.12,0,No,Medium,midfielder,12,0.0527036276522929,young,False,90.83237147302242,5.712371473022415
2253,Player_2253,19,England,Manchester City,GK,61,96,43,33,23,1858,81.76,0,No,Medium,goalkeeper,56,0.078794402583423,young,False,87.4672200887127,5.707220088712688
2626,Player_2626,34,Spain,Real Madrid,ST,85,84,5,33,17,1641,84.84,2,No,Medium,attacker,50,0.1374162096282754,veteran,False,90.51589702984604,5.675897029846041
2555,Player_2555,29,Spain,Bayern Munich,LB,64,70,47,33,8,4211,81.58,2,No,High,defender,41,0.0344336262170505,prime,False,87.24927707357557,5.6692770735755715
1567,Player_1567,25,Argentina,Real Madrid,CM,75,79,11,12,19,3439,83.34,0,No,Medium,midfielder,31,0.0399825530677522,prime,False,89.00417395732559,5.664173957325588
1985,Player_1985,36,Brazil,FC Barcelona,LW,70,87,3,18,17,1216,82.89,0,No,High,winger,35,0.1295230263157894,veteran,False,88.49819430301729,5.608194303017285
1766,Player_1766,24,Argentina,Manchester City,RB,75,85,33,5,8,2473,83.57,5,No,Low,defender,13,0.0539830165790537,prime,False,89.1507954896734,5.580795489673406
2288,Player_2288,24,France,Juventus,GK,64,82,7,0,20,2048,82.08,0,No,High,goalkeeper,20,0.075,prime,False,87.54177942125109,5.461779421251094
1108,Player_1108,31,Portugal,Liverpool,LW,71,89,50,9,5,2415,83.32,4,No,Medium,winger,14,0.0349896480331262,veteran,False,88.69237530143677,5.372375301436776
920,Player_920,32,Germany,Juventus,LW,79,74,41,8,0,1971,84.18,4,No,Low,winger,8,0.0342465753424657,veteran,False,89.43947743527703,5.25947743527702
2678,Player_2678,21,England,Bayern Munich,LW,76,66,54,29,21,576,83.6,5,No,Medium,winger,50,0.3697916666666667,young,False,88.80472340399534,5.204723403995345
1413,Player_1413,35,Argentina,Manchester City,CDM,61,67,4,9,16,62,81.49,0,No,Medium,midfielder,25,1.814516129032258,veteran,False,86.65224177704364,5.162241777043647
1140,Player_1140,39,Netherlands,Real Madrid,CDM,90,78,52,13,3,2569,85.98,2,No,Low,midfielder,16,0.032308291163877,veteran,False,91.07194331240183,5.091943312401824
309,Player_309,22,England,Juventus,CM,67,73,51,2,10,1363,82.69,5,Yes,High,midfielder,12,0.0568598679383712,young,False,87.74005678434159,5.050056784341592
2025,Player_2025,39,Argentina,Juventus,RW,81,76,24,38,15,2328,84.78,0,No,High,winger,53,0.0970790378006872,veteran,False,89.76384134798121,4.983841347981212
2043,Player_2043,34,France,Liverpool,RW,77,78,47,4,12,4016,84.31,0,No,Medium,winger,16,0.0235308764940239,veteran,False,89.25948814776612,4.949488147766118
1000,Player_1000,18,Argentina,Real Madrid,RB,81,74,25,1,24,4361,84.86,2,No,Low,defender,25,0.039096537491401,young,False,89.71811039498,4.858110394980002
2629,Player_2629,24,Netherlands,PSG,CB,72,67,5,35,0,550,83.54,5,No,High,defender,35,0.26,prime,False,88.27793223845113,4.737932238451123
1237,Player_1237,17,Germany,Real Madrid,CM,87,75,33,6,2,63,85.91,2,No,Low,midfielder,8,1.007936507936508,young,False,90.52232956744042,4.612329567440426
857,Player_857,39,Portugal,FC Barcelona,CB,83,96,34,18,9,2463,85.96,1,Yes,Low,defender,27,0.0651644336175395,veteran,False,90.53613100442992,4.576131004429925
2470,Player_2470,21,Netherlands,Juventus,RW,65,94,21,34,18,3084,83.42,0,Yes,Low,winger,52,0.0695525291828793,young,False,87.97645365561674,4.556453655616735
1262,Player_1262,32,Germany,FC Barcelona,CDM,61,92,51,14,19,2654,82.84,2,Yes,High,midfielder,33,0.0506782215523737,veteran,False,87.37057960712087,4.53057960712087
1024,Player_1024,23,Germany,Bayern Munich,CDM,87,72,40,1,9,2453,86.0,2,No,Medium,midfielder,10,0.0332246229107215,prime,False,90.5060641658909,4.506064165890905
1574,Player_1574,19,Netherlands,Real Madrid,LB,93,94,52,2,18,3111,87.39,5,No,Low,defender,20,0.0570556091288974,young,False,91.8820543558605,4.492054355860503
1031,Player_1031,31,France,Juventus,CDM,78,83,27,20,0,4291,85.07,4,No,Low,midfielder,20,0.018410626893498,veteran,False,89.52212177746051,4.452121777460519
221,Player_221,32,Netherlands,Real Madrid,CM,90,71,24,13,6,1121,86.56,4,No,Medium,midfielder,19,0.0847457627118644,veteran,False,90.89683087510276,4.336830875102763
1215,Player_1215,19,Germany,Manchester City,CB,61,79,34,8,12,1242,82.79,5,No,Low,defender,20,0.0994363929146537,young,False,87.04823721809281,4.258237218092802
2324,Player_2324,24,Argentina,FC Barcelona,RW,86,90,50,36,15,299,86.51,1,No,Medium,winger,51,0.7408026755852842,prime,False,90.76723444033586,4.25723444033585
2349,Player_2349,22,Brazil,Juventus,RW,86,93,20,29,3,3081,86.73,2,No,Medium,winger,32,0.0503083414475819,young,False,90.88166161933836,4.1516616193383555
1309,Player_1309,20,Brazil,FC Barcelona,CM,63,69,41,30,12,3041,83.02,0,No,Medium,midfielder,42,0.0458730680697139,young,False,87.08456883009144,4.064568830091446
712,Player_712,29,Netherlands,PSG,ST,70,80,38,4,2,3537,84.31,5,No,Medium,attacker,6,0.0161153519932145,prime,False,88.33285822501429,4.022858225014289
1382,Player_1382,37,Brazil,Manchester City,CB,93,81,52,5,19,774,87.56,0,No,Low,defender,24,0.2357881136950904,veteran,False,91.55205014607792,3.992050146077915
1636,Player_1636,20,Spain,PSG,LB,83,72,10,34,23,2748,85.96,1,No,Medium,defender,57,0.0744177583697234,young,False,89.9457981656852,3.9857981656852104
1205,Player_1205,38,Spain,Juventus,RB,68,96,40,23,12,3350,84.5,1,No,Medium,defender,35,0.0444776119402985,veteran,False,88.4454590253393,3.9454590253393036
449,Player_449,30,England,Real Madrid,GK,63,91,33,11,12,476,83.67,2,No,Low,goalkeeper,23,0.3176470588235294,veteran,False,87.60918652065752,3.9391865206575147
2386,Player_2386,29,Argentina,FC Barcelona,CM,61,72,22,13,6,3641,83.01,5,Yes,Medium,midfielder,19,0.022109310628948,prime,False,86.88077423532262,3.8707742353226138
1373,Player_1373,19,Brazil,Liverpool,CB,69,87,52,6,2,2058,84.54,1,No,Low,defender,8,0.0551506316812439,young,False,88.36311903120173,3.8231190312017276
1682,Player_1682,36,Brazil,Liverpool,LB,87,91,53,0,15,4089,87.2,2,No,High,defender,15,0.0392516507703595,veteran,False,90.97262387924482,3.7726238792448186
1573,Player_1573,25,Spain,FC Barcelona,LB,89,74,41,7,14,670,87.18,5,No,High,defender,21,0.2514925373134328,prime,False,90.8212653574459,3.6412653574458886
482,Player_482,36,Brazil,Liverpool,CB,80,83,2,7,12,3711,86.23,3,Yes,High,defender,19,0.0406898410132039,veteran,False,89.7997273050452,3.569727305045191
956,Player_956,36,Brazil,Real Madrid,RW,80,72,43,21,19,1862,86.06,3,No,Low,winger,40,0.0966702470461869,veteran,False,89.52610812177463,3.4661081217746244
1988,Player_1988,18,Argentina,FC Barcelona,CB,73,79,2,33,6,501,85.27,5,No,Low,defender,39,0.3083832335329341,young,False,88.70943322162438,3.439433221624384
468,Player_468,20,Germany,Liverpool,RW,94,72,16,23,18,4492,88.05,5,No,Low,winger,41,0.0424087266251113,young,False,91.48173878041626,3.431738780416268
1056,Player_1056,36,England,Liverpool,LB,91,87,8,24,4,2181,88.0,4,No,Low,defender,28,0.0772581384685923,veteran,False,91.42992326841798,3.42992326841798
454,Player_454,36,England,Bayern Munich,LW,62,82,33,34,5,3331,83.84,3,No,Medium,winger,39,0.0502851996397478,veteran,False,87.2643174683611,3.424317468361096
1687,Player_1687,22,Argentina,Juventus,CM,72,67,28,27,14,3389,84.95,1,Yes,Low,midfielder,41,0.0430805547359103,young,False,88.29071936239181,3.340719362391809
2469,Player_2469,33,Portugal,Liverpool,RB,72,86,6,39,22,3336,85.46,3,No,Low,defender,61,0.0572541966426858,veteran,False,88.75679884326408,3.296798843264085
1415,Player_1415,37,England,Manchester City,CM,72,94,5,22,1,1551,85.89,1,No,Low,midfielder,23,0.0541586073500967,veteran,False,88.95357711332215,3.063577113322154
72,Player_72,26,Netherlands,Manchester City,CB,72,84,45,32,2,108,85.62,0,No,Low,defender,34,1.3333333333333333,prime,False,88.63242666252019,3.012426662520184
889,Player_889,19,Argentina,PSG,LB,78,78,44,4,20,2183,86.59,2,Yes,Low,defender,24,0.0737517178195144,young,False,89.39598712276857,2.8059871227685704
1773,Player_1773,34,England,Bayern Munich,GK,86,76,13,0,19,2185,87.77,0,No,Medium,goalkeeper,19,0.094462242562929,veteran,False,90.46129275164056,2.6912927516405603
2395,Player_2395,30,Germany,Manchester City,RB,71,70,34,31,2,2447,85.61,0,Yes,Low,defender,33,0.0578259092766653,veteran,False,88.2241141340954,2.614114134095402
1747,Player_1747,37,France,Juventus,LB,80,67,46,37,8,3727,86.8,3,No,High,defender,45,0.0464180305876039,veteran,False,89.40619805753926,2.6061980575392596
2,Player_2,36,England,FC Barcelona,ST,90,76,19,3,18,2609,88.47,5,No,High,attacker,21,0.0425450364124185,veteran,False,91.0221909221015,2.5521909221015022
1255,Player_1255,23,England,Real Madrid,RB,84,92,17,12,21,651,88.12,0,Yes,High,defender,33,0.2764976958525346,prime,False,90.56483471370771,2.4448347137077064
944,Player_944,27,France,Bayern Munich,ST,62,80,10,27,11,3329,84.81,5,Yes,High,attacker,38,0.0516671673175127,prime,False,87.21508705587667,2.4050870558766633
1493,Player_1493,37,Netherlands,PSG,CDM,86,76,29,14,20,334,88.05,3,No,Low,midfielder,34,0.4520958083832335,veteran,False,90.44021071021304,2.39021071021304
331,Player_331,19,England,Juventus,LW,84,66,30,21,11,3270,87.79,5,No,High,winger,32,0.0470948012232415,young,False,89.93942140668797,2.1494214066879636
2085,Player_2085,34,France,PSG,RW,78,97,45,8,7,2260,87.75,1,Yes,Low,winger,15,0.0404867256637168,veteran,False,89.86486305046283,2.11486305046283
1224,Player_1224,34,Portugal,Real Madrid,LB,85,96,39,25,4,1059,88.89,0,No,Low,defender,29,0.1515580736543909,veteran,False,90.80995706858481,1.9199570685848073
2331,Player_2331,24,Argentina,Bayern Munich,CM,77,83,34,31,2,3210,87.58,5,No,Medium,midfielder,33,0.0338006230529595,prime,False,89.38175512747968,1.8017551274796801
972,Player_972,26,Argentina,Bayern Munich,CB,65,79,37,30,9,4278,85.86,2,No,High,defender,39,0.0340112201963534,prime,False,87.60993166591136,1.7499316659113617
595,Player_595,26,England,FC Barcelona,GK,62,92,19,1,11,2762,85.8,5,No,High,goalkeeper,12,0.0538740043446777,prime,False,87.50985064919665,1.7098506491966532
519,Player_519,20,Spain,FC Barcelona,LB,79,79,14,0,11,2150,87.89,2,No,Low,defender,11,0.0653488372093023,young,False,89.56051636485006,1.6705163648500587
2394,Player_2394,36,Portugal,Manchester City,CB,67,93,11,7,0,3367,86.59,5,Yes,Low,defender,7,0.0319275319275319,veteran,False,88.23301598623883,1.6430159862388223
711,Player_711,33,Brazil,FC Barcelona,CB,85,98,37,8,21,3026,89.26,1,No,Low,defender,29,0.0586582947785855,veteran,False,90.86458233902282,1.6045823390228122
1239,Player_1239,24,Brazil,Bayern Munich,CDM,63,73,8,23,7,2933,85.59,1,Yes,Medium,midfielder,30,0.0359699965905216,prime,False,87.18345049800655,1.593450498006547
1193,Player_1193,33,Netherlands,Real Madrid,RB,88,66,3,38,1,126,88.84,0,Yes,Medium,defender,39,1.3650793650793651,veteran,False,90.41956561939142,1.579565619391417
525,Player_525,19,Netherlands,Juventus,LW,92,94,13,22,6,1341,90.17,2,No,Medium,winger,28,0.1073825503355704,young,False,91.73962821764025,1.5696282176402434
2527,Player_2527,22,Argentina,PSG,GK,79,96,44,21,20,3101,88.44,4,No,Low,goalkeeper,41,0.0611415672363753,young,False,89.9785304297186,1.5385304297186053
739,Player_739,30,Portugal,Juventus,RW,84,69,41,4,8,3574,88.51,0,No,Low,winger,12,0.0235030777839955,veteran,False,90.01453552950511,1.5045355295051053
2094,Player_2094,23,Netherlands,Liverpool,CM,74,89,40,31,20,4309,87.63,3,No,Low,midfielder,51,0.0415409607797632,prime,False,89.11036739808259,1.480367398082592
2644,Player_2644,33,Portugal,Liverpool,CDM,61,89,18,9,2,845,85.82,3,No,Low,midfielder,11,0.0668639053254437,veteran,False,87.29590206087254,1.4759020608725422
2391,Player_2391,19,England,PSG,CB,88,80,22,31,6,2838,89.56,0,No,Medium,defender,37,0.0616631430584918,young,False,90.84044296990281,1.2804429699028077
341,Player_341,39,Brazil,Liverpool,GK,65,94,51,20,0,3168,86.71,4,Yes,Medium,goalkeeper,20,0.0492424242424242,veteran,False,87.97765091033406,1.2676509103340692
1879,Player_1879,38,Germany,Bayern Munich,RB,87,90,29,30,17,3023,89.68,2,No,Low,defender,47,0.0643400595434998,veteran,False,90.94657047599779,1.2665704759977814
245,Player_245,39,Brazil,Juventus,RB,69,71,52,20,18,3124,86.76,4,Yes,High,defender,38,0.051056338028169,veteran,False,87.97016880652282,1.210168806522816
222,Player_222,32,Netherlands,Liverpool,RB,66,93,46,29,12,2223,86.93,4,No,Low,defender,41,0.0683760683760683,veteran,False,88.09140796223383,1.1614079622338238
2517,Player_2517,37,Argentina,Manchester City,RB,68,76,46,32,9,3857,86.88,1,No,Low,defender,41,0.0394088669950738,veteran,False,87.95426834880443,1.0742683488044378
471,Player_471,26,England,Juventus,CDM,94,96,9,11,5,3658,91.14,5,No,Medium,midfielder,16,0.0243302351011481,prime,False,92.07259185145814,0.9325918514581417
2579,Player_2579,36,Spain,Manchester City,CM,71,69,44,10,4,2580,87.28,5,No,Low,midfielder,14,0.0277131782945736,veteran,False,88.20131476745563,0.9213147674556268
914,Player_914,37,France,Real Madrid,LW,70,77,30,20,20,3778,87.34,2,No,Low,winger,40,0.0463208046585495,veteran,False,88.25735423131573,0.917354231315727
2467,Player_2467,23,Argentina,Juventus,RB,68,86,32,7,4,1333,87.45,2,No,Medium,defender,11,0.0877719429857464,prime,False,88.197162143597,0.7471621435969951
1599,Player_1599,34,Spain,Real Madrid,CB,76,93,18,11,21,1491,88.76,5,Yes,High,defender,32,0.1120053655264922,veteran,False,89.48343036480405,0.7234303648040452
1213,Player_1213,39,Netherlands,Real Madrid,ST,89,83,2,35,9,131,90.26,0,No,Medium,attacker,44,1.6145038167938932,veteran,False,90.96208784795039,0.7020878479503807
669,Player_669,24,Germany,Bayern Munich,LW,84,86,10,8,9,2655,89.82,1,No,High,winger,17,0.0382297551789077,prime,False,90.43143346238566,0.6114334623856621
2365,Player_2365,19,Brazil,Bayern Munich,LB,63,94,2,5,2,2065,87.22,2,No,Medium,defender,7,0.0501210653753026,young,False,87.69868025679234,0.4786802567923445
1453,Player_1453,23,Brazil,Juventus,GK,65,86,46,36,1,3459,87.39,4,No,Low,goalkeeper,37,0.0450997398091934,prime,False,87.78129932725713,0.3912993272571299
1813,Player_1813,30,France,Manchester City,CDM,76,90,8,10,24,1431,89.08,0,No,Medium,midfielder,34,0.1076170510132774,veteran,False,89.40996562944837,0.3299656294483668
1421,Player_1421,22,Netherlands,PSG,RB,61,72,13,16,6,882,86.57,0,No,Low,defender,22,0.1354875283446712,young,False,86.87409073435599,0.3040907343559951
2047,Player_2047,31,Brazil,FC Barcelona,GK,75,89,8,5,3,990,88.95,1,No,High,goalkeeper,8,0.1818181818181818,veteran,False,89.24155766464888,0.29155766464887733
2261,Player_2261,30,England,FC Barcelona,CM,68,74,38,6,1,2617,87.64,1,No,High,midfielder,7,0.019105846388995,veteran,False,87.90631623865247,0.2663162386524647
2609,Player_2609,34,Spain,Juventus,LW,60,66,13,20,8,323,86.35,4,Yes,Low,winger,28,0.3962848297213622,veteran,False,86.57181079574488,0.2218107957448865
1380,Player_1380,25,France,Bayern Munich,LB,81,79,26,22,8,124,89.57,3,No,Medium,defender,30,1.2862903225806452,prime,False,89.76746228417855,0.19746228417855605
1540,Player_1540,26,England,Liverpool,GK,87,77,22,8,15,1266,90.5,3,No,High,goalkeeper,23,0.1649289099526066,prime,False,90.62117273471168,0.12117273471167778
654,Player_654,25,France,Juventus,RW,94,79,3,34,0,4103,91.54,4,No,Medium,winger,34,0.0404582013161101,prime,False,91.6538750767882,0.1138750767881902
13,Player_13,20,Argentina,Bayern Munich,LW,62,97,36,11,22,1360,87.53,5,No,Medium,winger,33,0.1077205882352941,young,False,87.62954883006773,0.0995488300677323
1839,Player_1839,36,Portugal,Liverpool,LW,82,83,23,0,24,811,90.02,4,No,Medium,winger,24,0.1541307028360049,veteran,False,90.07195897005894,0.051958970058947784
2092,Player_2092,17,England,Manchester City,CB,71,66,32,17,6,2860,88.09,3,No,Medium,defender,23,0.0473776223776223,young,False,88.12643215273503,0.03643215273503131
971,Player_971,34,France,Manchester City,CB,90,75,27,28,9,785,90.98,5,No,Low,defender,37,0.2305732484076433,veteran,False,90.98653242579267,0.006532425792670438
373,Player_373,36,Argentina,Manchester City,ST,72,85,2,9,3,2577,88.75,0,No,Medium,attacker,12,0.0314318975552968,veteran,False,88.73374656114994,-0.016253438850057478
2715,Player_2715,38,Spain,Manchester City,LB,72,77,35,39,11,3522,88.69,1,No,Medium,defender,50,0.047984099943214,veteran,False,88.53617504095581,-0.15382495904418647
2460,Player_2460,35,Portugal,Manchester City,LW,81,98,48,0,21,2888,90.56,1,No,High,winger,21,0.0394736842105263,veteran,False,90.3078755297452,-0.2521244702547989
2608,Player_2608,39,France,FC Barcelona,RW,71,70,16,23,5,16,88.1,2,No,Medium,winger,28,8.34375,veteran,False,87.73566950349917,-0.36433049650082694
1323,Player_1323,33,Brazil,Bayern Munich,LW,74,85,22,0,4,894,89.41,4,No,Medium,winger,4,0.0570469798657718,veteran,False,89.01115544357009,-0.398844556429907
2209,Player_2209,26,Argentina,Juventus,CB,83,97,23,31,17,3538,91.0,4,Yes,Low,defender,48,0.0535613340870548,prime,False,90.5613894659397,-0.43861053406030237
1188,Player_1188,17,France,Bayern Munich,CB,66,67,35,18,2,3293,88.0,5,Yes,High,defender,20,0.0367446097783176,young,False,87.45433628193463,-0.5456637180653701
1436,Player_1436,23,Spain,Bayern Munich,LB,89,90,38,18,5,386,91.76,2,No,Medium,defender,23,0.4183937823834197,prime,False,91.20461832050708,-0.5553816794929247
1315,Player_1315,22,England,Liverpool,ST,78,77,51,30,10,3848,89.94,4,No,Low,attacker,40,0.0491164241164241,young,False,89.37286486820477,-0.5671351317952258
2562,Player_2562,24,France,Liverpool,CB,63,84,49,4,19,474,88.07,2,Yes,Medium,defender,23,0.2879746835443038,prime,False,87.43891435384158,-0.6310856461584109
1089,Player_1089,20,England,PSG,CDM,72,93,22,12,19,2662,89.78,4,No,Low,midfielder,31,0.0510894064613072,young,False,88.92918356516178,-0.8508164348382223
12,Player_12,37,Argentina,PSG,ST,72,69,8,39,3,1347,89.27,2,No,Medium,attacker,42,0.1492204899777283,veteran,False,88.33361149617883,-0.9363885038211635
1925,Player_1925,30,Germany,Juventus,LW,91,90,14,23,12,2752,92.48,0,Yes,Medium,winger,35,0.0610465116279069,veteran,False,91.50460234397698,-0.97539765602302
1122,Player_1122,38,Spain,PSG,CDM,86,98,29,32,5,2565,92.16,2,No,Medium,midfielder,37,0.0495126705653021,veteran,False,91.00458089126161,-1.1554191087383856
1144,Player_1144,37,France,Liverpool,LW,65,88,4,16,5,2429,89.39,2,No,Medium,winger,21,0.0436393577603952,veteran,False,87.83053436216846,-1.5594656378315364
